label,original,augmented,method
0,"none of this is very original , and it is n't particularly funny .","None of this is very original, and it is not particularly funny.",back_translation
0,"an empty , purposeless exercise .","empty, useless exercise.",back_translation
0,for dance completists only .,for dance completists only.,back_translation
0,it 's uninteresting .,It's not interesting.,back_translation
0,"bray is completely at sea ; with nothing but a savage garden music video on his resume , he has no clue about making a movie .","bray is completely at sea; with nothing but a wild garden video on his resume, he has no idea of making a movie.",back_translation
0,"seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore .","Apparently a vehicle to highlight the Canadian's unarmed crawlers, flying Harvard is a smorgasbord of soliloquis on nothing delivered by former Mr. Barrymore drawn.",back_translation
0,"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .","Confusion is one of my least favorite emotions, especially when I have to endure 146 minutes of it.",back_translation
0,one of the worst movies of the year .,one of the worst films of the year.,back_translation
0,like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .,Like a soft drink that's too long open: it's too much syrup and not enough fizz.,back_translation
0,"... an hour-and-a-half of inoffensive , unmemorable filler .","... an hour and a half of harmless, immeasurable filling.",back_translation
0,"high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd .","High crime is a cinematic crime, a remarkable routine crime thriller only for its lack of logic and abuse of two good actors, Morgan freeman and Ashley judd.",back_translation
0,the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .,the filmmakers of the project have forgotten to include something even half-fragmenting because they badly rejigger fatal attraction in a high school setting.,back_translation
0,devoid of any of the qualities that made the first film so special .,devoid of all the qualities that made the first film so special.,back_translation
0,"it 's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget .","It is also curious to note that this film, as the antitrust as poorly timed, is easily as bad to a fraction of the budget.",back_translation
0,"you see the movie and you think , zzzzzzzzz .","You see the movie and you think, zzzzzzzzz.",back_translation
0,"` martin lawrence live ' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .","The ""martin lewrence live"" is so self-attractive, I almost expected that there would be a collection taken for the actor at the end of the show.",back_translation
0,there 's only one way to kill michael myers for good : stop buying tickets to these movies .,There's only one way to kill Michael Myers for good: stop buying tickets for these movies.,back_translation
0,"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .","building a well-being fantasy around a vain dictator-madman is off-putting, at least, not to mention inappropriate and wildly misserved.",back_translation
